<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.10.21	16:00:00	34.194	34.265	34.003	34.064	6007	0	14
2024.10.21	17:00:00	34.064	34.139	33.605	33.744	6326	0	14
2024.10.21	18:00:00	33.746	33.836	33.455	33.673	5541	0	14
2024.10.21	19:00:00	33.666	33.873	33.656	33.842	2998	0	11
2024.10.21	20:00:00	33.844	33.901	33.774	33.813	2489	0	8
2024.10.21	21:00:00	33.812	33.829	33.580	33.615	2172	0	11
2024.10.21	22:00:00	33.617	33.840	33.573	33.815	2175	0	11
2024.10.21	23:00:00	33.802	33.844	33.764	33.777	667	0	14
2024.10.22	01:00:00	33.786	33.847	33.783	33.823	517	0	24
2024.10.22	02:00:00	33.821	33.885	33.818	33.829	503	0	24
2024.10.22	03:00:00	33.828	33.886	33.795	33.814	1033	0	21
2024.10.22	04:00:00	33.819	33.924	33.782	33.872	2664	0	27
2024.10.22	05:00:00	33.870	33.954	33.846	33.901	1926	0	26
2024.10.22	06:00:00	33.899	34.089	33.895	34.045	1524	0	26
2024.10.22	07:00:00	34.044	34.180	34.039	34.177	932	0	22
2024.10.22	08:00:00	34.180	34.192	33.918	33.995	2297	0	19
2024.10.22	09:00:00	33.995	34.156	33.975	34.132	3197	0	14
2024.10.22	10:00:00	34.126	34.202	34.117	34.193	2093	0	11
2024.10.22	11:00:00	34.192	34.249	34.134	34.230	1839	0	11
2024.10.22	12:00:00	34.229	34.235	34.119	34.163	1928	0	11
2024.10.22	13:00:00	34.162	34.425	34.142	34.424	2483	0	11
2024.10.22	14:00:00	34.424	34.496	34.312	34.333	3055	0	13
2024.10.22	15:00:00	34.332	34.519	34.327	34.507	3814	0	11
2024.10.22	16:00:00	34.506	34.632	34.388	34.388	6296	0	14
2024.10.22	17:00:00	34.373	34.533	34.258	34.519	5591	0	14
2024.10.22	18:00:00	34.521	34.751	34.514	34.540	4817	0	14
2024.10.22	19:00:00	34.540	34.822	34.527	34.805	3423	0	11
2024.10.22	20:00:00	34.806	34.859	34.772	34.857	2578	0	11
2024.10.22	21:00:00	34.858	34.858	34.688	34.705	2296	0	11
2024.10.22	22:00:00	34.703	34.816	34.648	34.793	1838	0	11
2024.10.22	23:00:00	34.781	34.846	34.768	34.835	767	0	14
2024.10.23	01:00:00	34.791	34.824	34.744	34.782	502	0	28
2024.10.23	02:00:00	34.787	34.802	34.704	34.714	497	0	22
2024.10.23	03:00:00	34.714	34.755	34.655	34.656	1088	0	18
2024.10.23	04:00:00	34.654	34.667	34.440	34.459	2371	0	25
2024.10.23	05:00:00	34.456	34.540	34.436	34.525	1889	0	25
2024.10.23	06:00:00	34.528	34.670	34.521	34.637	1447	0	22
2024.10.23	07:00:00	34.635	34.740	34.626	34.716	1007	0	21
2024.10.23	08:00:00	34.714	34.831	34.652	34.721	2155	0	19
2024.10.23	09:00:00	34.720	34.747	34.507	34.630	3308	0	14
2024.10.23	10:00:00	34.631	34.705	34.568	34.670	2066	0	11
2024.10.23	11:00:00	34.669	34.721	34.644	34.659	1907	0	11
2024.10.23	12:00:00	34.660	34.690	34.508	34.609	2042	0	11
2024.10.23	13:00:00	34.610	34.640	34.519	34.536	1841	0	11
2024.10.23	14:00:00	34.533	34.623	34.468	34.500	2128	0	11
2024.10.23	15:00:00	34.501	34.528	34.283	34.335	3893	0	11
2024.10.23	16:00:00	34.334	34.335	33.773	34.021	6867	0	14
2024.10.23	17:00:00	34.019	34.055	33.557	33.704	6777	0	14
2024.10.23	18:00:00	33.704	33.814	33.425	33.783	5389	0	14
2024.10.23	19:00:00	33.780	33.794	33.655	33.658	3382	0	11
2024.10.23	20:00:00	33.657	33.674	33.568	33.634	2952	0	11
2024.10.23	21:00:00	33.633	33.641	33.467	33.560	2870	0	11
2024.10.23	22:00:00	33.561	33.697	33.542	33.659	1820	0	11
2024.10.23	23:00:00	33.650	33.700	33.606	33.686	685	0	14
2024.10.24	01:00:00	33.657	33.763	33.616	33.740	561	0	22
2024.10.24	02:00:00	33.745	33.845	33.744	33.809	689	0	26
2024.10.24	03:00:00	33.807	33.828	33.719	33.824	1219	0	17
2024.10.24	04:00:00	33.826	33.926	33.734	33.798	2456	0	26
2024.10.24	05:00:00	33.796	33.896	33.735	33.870	1918	0	24
2024.10.24	06:00:00	33.876	33.890	33.811	33.880	1270	0	24
2024.10.24	07:00:00	33.882	33.919	33.856	33.911	831	0	22
2024.10.24	08:00:00	33.913	33.960	33.876	33.926	1737	0	19
2024.10.24	09:00:00	33.930	34.161	33.892	34.122	3326	0	12
2024.10.24	10:00:00	34.123	34.270	34.081	34.168	2665	0	11
2024.10.24	11:00:00	34.169	34.274	34.164	34.218	2254	0	11
2024.10.24	12:00:00	34.217	34.293	34.208	34.247	1694	0	11
2024.10.24	13:00:00	34.249	34.267	34.104	34.104	1652	0	11
2024.10.24	14:00:00	34.096	34.159	34.038	34.071	2285	0	11
2024.10.24	15:00:00	34.071	34.112	33.942	34.077	3456	0	11
2024.10.24	16:00:00	34.078	34.250	33.770	33.861	5430	0	14
2024.10.24	17:00:00	33.863	33.967	33.486	33.704	6547	0	14
2024.10.24	18:00:00	33.705	33.743	33.340	33.512	4888	0	14
2024.10.24	19:00:00	33.511	33.615	33.234	33.579	4226	0	15
2024.10.24	20:00:00	33.576	33.681	33.574	33.632	2863	0	11
2024.10.24	21:00:00	33.633	33.692	33.595	33.641	1936	0	11
2024.10.24	22:00:00	33.641	33.693	33.597	33.653	1466	0	11
2024.10.24	23:00:00	33.639	33.677	33.614	33.649	631	0	8
2024.10.25	01:00:00	33.646	33.661	33.592	33.636	417	0	27
2024.10.25	02:00:00	33.641	33.677	33.632	33.656	419	0	26
2024.10.25	03:00:00	33.656	33.681	33.626	33.676	801	0	21
2024.10.25	04:00:00	33.676	33.784	33.576	33.579	2267	0	23
2024.10.25	05:00:00	33.582	33.674	33.491	33.512	1797	0	27
2024.10.25	06:00:00	33.504	33.516	33.368	33.421	1504	0	21
2024.10.25	07:00:00	33.421	33.472	33.381	33.439	985	0	21
2024.10.25	08:00:00	33.442	33.574	33.442	33.531	2073	0	19
2024.10.25	09:00:00	33.532	33.583	33.371	33.553	3257	0	14
2024.10.25	10:00:00	33.551	33.551	33.381	33.392	2243	0	14
2024.10.25	11:00:00	33.391	33.414	33.183	33.212	2545	0	14
2024.10.25	12:00:00	33.211	33.306	33.092	33.179	2530	0	11
2024.10.25	13:00:00	33.179	33.223	33.078	33.216	2017	0	11
2024.10.25	14:00:00	33.216	33.381	33.131	33.237	2657	0	12
2024.10.25	15:00:00	33.238	33.527	33.216	33.479	2850	0	14
2024.10.25	16:00:00	33.480	33.585	33.406	33.544	5466	0	14
2024.10.25	17:00:00	33.542	33.969	33.542	33.885	5761	0	14
2024.10.25	18:00:00	33.886	34.019	33.785	33.803	4435	0	14
2024.10.25	19:00:00	33.803	33.841	33.505	33.588	3913	0	11
2024.10.25	20:00:00	33.591	33.719	33.574	33.703	2977	0	11
2024.10.25	21:00:00	33.704	33.711	33.580	33.601	2607	0	11
2024.10.25	22:00:00	33.601	33.656	33.549	33.589	2000	0	11
2024.10.25	23:00:00	33.576	33.673	33.564	33.651	790	0	14
2024.10.28	00:00:00	33.447	33.533	33.400	33.484	1067	0	31
2024.10.28	01:00:00	33.492	33.681	33.492	33.591	1244	0	29
2024.10.28	02:00:00	33.587	33.645	33.506	33.508	1241	0	29
2024.10.28	03:00:00	33.508	33.508	33.214	33.454	2980	0	29
2024.10.28	04:00:00	33.455	33.482	33.362	33.412	1806	0	26
2024.10.28	05:00:00	33.410	33.448	33.263	33.263	1461	0	27
2024.10.28	06:00:00	33.263	33.327	33.241	33.306	1019	0	26
2024.10.28	07:00:00	33.308	33.476	33.262	33.470	1501	0	26
2024.10.28	08:00:00	33.473	33.667	33.445	33.611	2416	0	19
2024.10.28	09:00:00	33.611	33.709	33.540	33.562	2064	0	14
2024.10.28	10:00:00	33.563	33.612	33.466	33.477	2439	0	11
2024.10.28	11:00:00	33.478	33.521	33.294	33.340	2318	0	11
2024.10.28	12:00:00	33.341	33.453	33.326	33.409	1931	0	11
2024.10.28	13:00:00	33.410	33.432	33.327	33.402	1715	0	11
2024.10.28	14:00:00	33.401	33.592	33.373	33.585	2684	0	11
2024.10.28	15:00:00	33.583	33.873	33.525	33.754	5068	0	14
2024.10.28	16:00:00	33.754	33.987	33.645	33.908	4706	0	14
2024.10.28	17:00:00	33.908	33.925	33.644	33.663	4226	0	14
2024.10.28	18:00:00	33.661	33.862	33.641	33.796	2970	0	11
2024.10.28	19:00:00	33.794	33.829	33.728	33.751	2481	0	12
2024.10.28	20:00:00	33.752	33.756	33.561	33.675	2301	0	11
2024.10.28	21:00:00	33.674	33.722	33.636	33.695	1498	0	11
2024.10.28	22:00:00	33.683	33.703	33.655	33.656	527	0	11
2024.10.29	00:00:00	33.657	33.657	33.584	33.634	519	0	28
2024.10.29	01:00:00	33.639	33.704	33.611	33.698	528	0	28
2024.10.29	02:00:00	33.696	33.722	33.639	33.717	993	0	27
2024.10.29	03:00:00	33.720	33.938	33.699	33.937	2146	0	29
2024.10.29	04:00:00	33.936	34.091	33.879	33.928	2364	0	25
2024.10.29	05:00:00	33.924	33.924	33.782	33.870	1678	0	24
2024.10.29	06:00:00	33.870	33.949	33.842	33.933	978	0	24
2024.10.29	07:00:00	33.933	33.950	33.716	33.775	1781	0	23
2024.10.29	08:00:00	33.773	33.930	33.712	33.899	2267	0	19
2024.10.29	09:00:00	33.896	33.991	33.882	33.934	1897	0	11
2024.10.29	10:00:00	33.934	34.125	33.768	34.114	3235	0	14
2024.10.29	11:00:00	34.116	34.196	34.035	34.090	2608	0	14
2024.10.29	12:00:00	34.090	34.163	34.035	34.131	2096	0	14
2024.10.29	13:00:00	34.131	34.184	34.048	34.134	2106	0	14
2024.10.29	14:00:00	34.135	34.246	33.999	34.006	2805	0	11
2024.10.29	15:00:00	34.004	34.350	33.990	34.271	5928	0	14
2024.10.29	16:00:00	34.273	34.542	34.244	34.420	6378	0	14
2024.10.29	17:00:00	34.422	34.458	34.059	34.236	5188	0	14
2024.10.29	18:00:00	34.237	34.340	34.161	34.263	3574	0	11
2024.10.29	19:00:00	34.263	34.355	34.239	34.331	3105	0	12
2024.10.29	20:00:00	34.333	34.470	34.297	34.431	2191	0	11
2024.10.29	21:00:00	34.432	34.472	34.400	34.426	1402	0	11
2024.10.29	22:00:00	34.416	34.472	34.405	34.440	710	0	11
2024.10.30	00:00:00	34.412	34.470	34.391	34.428	446	0	27
2024.10.30	01:00:00	34.433	34.478	34.417	34.466	488	0	26
2024.10.30	02:00:00	34.464	34.516	34.435	34.440	998	0	22
2024.10.30	03:00:00	34.439	34.466	34.343	34.430	2005	0	25
2024.10.30	04:00:00	34.430	34.438	34.225	34.376	1880	0	24
2024.10.30	05:00:00	34.372	34.390	34.144	34.211	1832	0	26
2024.10.30	06:00:00	34.207	34.238	34.139	34.188	929	0	24
2024.10.30	07:00:00	34.187	34.284	34.121	34.204	1703	0	25
2024.10.30	08:00:00	34.204	34.359	34.119	34.298	2673	0	19
2024.10.30	09:00:00	34.298	34.348	34.102	34.131	2155	0	12
2024.10.30	10:00:00	34.132	34.227	34.097	34.166	2536	0	13
2024.10.30	11:00:00	34.164	34.266	34.135	34.257	1982	0	11
2024.10.30	12:00:00	34.256	34.292	34.013	34.074	1690	0	11
2024.10.30	13:00:00	34.075	34.145	34.015	34.026	2277	0	11
2024.10.30	14:00:00	34.026	34.206	33.945	34.036	3999	0	13
2024.10.30	15:00:00	34.036	34.130	33.400	33.738	7088	0	14
2024.10.30	16:00:00	33.738	33.893	33.685	33.787	6071	0	14
2024.10.30	17:00:00	33.780	33.980	33.588	33.939	4904	0	14
2024.10.30	18:00:00	33.937	33.967	33.813	33.842	3320	0	14
2024.10.30	19:00:00	33.842	33.921	33.805	33.875	2622	0	15
2024.10.30	20:00:00	33.874	33.974	33.853	33.856	2114	0	11
2024.10.30	21:00:00	33.858	33.866	33.769	33.770	1752	0	11
2024.10.30	22:00:00	33.760	33.781	33.675	33.745	885	0	11
2024.10.31	00:00:00	33.697	33.754	33.679	33.750	581	0	29
2024.10.31	01:00:00	33.757	33.790	33.718	33.726	534	0	27
2024.10.31	02:00:00	33.728	33.835	33.711	33.835	904	0	24
2024.10.31	03:00:00	33.833	33.884	33.679	33.718	2176	0	25
2024.10.31	04:00:00	33.717	33.789	33.582	33.662	1976	0	22
2024.10.31	05:00:00	33.660	33.735	33.580	33.599	1305	0	24
2024.10.31	06:00:00	33.601	33.629	33.524	33.547	968	0	17
2024.10.31	07:00:00	33.545	33.697	33.502	33.687	1632	0	28
2024.10.31	08:00:00	33.688	33.744	33.637	33.643	2156	0	19
2024.10.31	09:00:00	33.642	33.719	33.545	33.716	1928	0	11
2024.10.31	10:00:00	33.719	33.728	33.490	33.518	2226	0	11
2024.10.31	11:00:00	33.517	33.674	33.451	33.587	2102	0	11
2024.10.31	12:00:00	33.587	33.589	33.417	33.463	1936	0	12
2024.10.31	13:00:00	33.462	33.594	33.460	33.586	1980	0	11
2024.10.31	14:00:00	33.587	33.661	33.358	33.405	4207	0	14
2024.10.31	15:00:00	33.406	33.409	32.895	32.901	7176	0	14
2024.10.31	16:00:00	32.900	32.900	32.499	32.577	7203	0	14
2024.10.31	17:00:00	32.578	32.711	32.516	32.681	5407	0	14
2024.10.31	18:00:00	32.680	32.716	32.553	32.603	3715	0	14
2024.10.31	19:00:00	32.604	32.687	32.604	32.657	2483	0	11
2024.10.31	20:00:00	32.658	32.800	32.653	32.769	2600	0	11
2024.10.31	21:00:00	32.771	32.826	32.674	32.689	2102	0	11
2024.10.31	22:00:00	32.676	32.700	32.636	32.637	921	0	5
2024.11.01	00:00:00	32.640	32.679	32.630	32.654	548	0	29
2024.11.01	01:00:00	32.657	32.687	32.629	32.651	637	0	29
2024.11.01	02:00:00	32.653	32.721	32.630	32.662	913	0	27
2024.11.01	03:00:00	32.662	32.773	32.645	32.673	2023	0	27
2024.11.01	04:00:00	32.673	32.734	32.604	32.689	1804	0	25
2024.11.01	05:00:00	32.687	32.758	32.641	32.754	1158	0	25
2024.11.01	06:00:00	32.755	32.807	32.749	32.768	663	0	22
2024.11.01	07:00:00	32.768	32.806	32.712	32.791	1208	0	26
2024.11.01	08:00:00	32.793	32.833	32.670	32.690	2003	0	19
2024.11.01	09:00:00	32.691	32.693	32.548	32.667	1700	0	11
2024.11.01	10:00:00	32.665	32.875	32.641	32.830	2407	0	11
2024.11.01	11:00:00	32.831	32.892	32.777	32.809	1864	0	11
2024.11.01	12:00:00	32.809	32.845	32.723	32.839	1853	0	11
2024.11.01	13:00:00	32.838	32.869	32.786	32.823	1861	0	11
2024.11.01	14:00:00	32.823	32.955	32.701	32.807	4894	0	14
2024.11.01	15:00:00	32.807	33.122	32.807	33.015	6066	0	14
2024.11.01	16:00:00	33.059	33.092	32.475	32.736	6822	0	14
2024.11.01	17:00:00	32.739	32.822	32.623	32.672	4403	0	14
2024.11.01	18:00:00	32.671	32.706	32.513	32.579	3463	0	14
2024.11.01	19:00:00	32.579	32.623	32.394	32.417	2969	0	15
2024.11.01	20:00:00	32.416	32.464	32.344	32.405	2367	0	14
2024.11.01	21:00:00	32.406	32.448	32.322	32.386	1958	0	14
2024.11.01	22:00:00	32.382	32.459	32.380	32.394	778	0	12
2024.11.04	01:00:00	32.297	32.540	32.260	32.486	1255	0	24
2024.11.04	02:00:00	32.486	32.612	32.486	32.598	1341	0	20
2024.11.04	03:00:00	32.593	32.652	32.491	32.550	3244	0	26
2024.11.04	04:00:00	32.550	32.587	32.446	32.576	2144	0	27
2024.11.04	05:00:00	32.578	32.700	32.573	32.668	1661	0	28
2024.11.04	06:00:00	32.666	32.728	32.650	32.698	934	0	25
2024.11.04	07:00:00	32.698	32.768	32.602	32.762	1946	0	27
2024.11.04	08:00:00	32.763	32.824	32.649	32.799	2416	0	19
2024.11.04	09:00:00	32.798	32.852	32.561	32.603	1965	0	11
2024.11.04	10:00:00	32.606	32.747	32.582	32.653	2449	0	11
2024.11.04	11:00:00	32.654	32.840	32.609	32.815	2350	0	12
2024.11.04	12:00:00	32.815	32.854	32.721	32.764	1912	0	11
2024.11.04	13:00:00	32.763	32.803	32.706	32.800	1734	0	11
2024.11.04	14:00:00	32.798	32.877	32.774	32.815	1794	0	11
2024.11.04	15:00:00	32.814	32.857	32.538	32.776	4682	0	14
2024.11.04	16:00:00	32.773	32.850	32.542	32.706	4885	0	14
2024.11.04	17:00:00	32.705	32.736	32.471	32.513	5026	0	14
2024.11.04	18:00:00	32.514	32.540	32.293	32.338	3738	0	14
2024.11.04	19:00:00	32.337	32.526	32.289	32.521	2983	0	14
2024.11.04	20:00:00	32.521	32.540	32.450	32.476	2540	0	11
2024.11.04	21:00:00	32.479	32.516	32.449	32.471	1887	0	12
2024.11.04	22:00:00	32.472	32.526	32.450	32.494	1648	0	11
2024.11.04	23:00:00	32.481	32.483	32.425	32.430	513	0	17
2024.11.05	01:00:00	32.436	32.449	32.364	32.377	514	0	21
2024.11.05	02:00:00	32.376	32.414	32.340	32.371	885	0	25
2024.11.05	03:00:00	32.370	32.422	32.317	32.377	3243	0	28
2024.11.05	04:00:00	32.377	32.507	32.227	32.355	3187	0	29
2024.11.05	05:00:00	32.356	32.493	32.329	32.475	1957	0	23
2024.11.05	06:00:00	32.475	32.489	32.424	32.443	880	0	22
2024.11.05	07:00:00	32.442	32.498	32.411	32.417	1895	0	23
2024.11.05	08:00:00	32.419	32.567	32.387	32.511	2501	0	19
2024.11.05	09:00:00	32.511	32.609	32.460	32.479	1562	0	12
2024.11.05	10:00:00	32.479	32.643	32.409	32.637	2171	0	11
2024.11.05	11:00:00	32.637	32.672	32.594	32.611	1894	0	11
2024.11.05	12:00:00	32.611	32.641	32.549	32.616	1500	0	10
2024.11.05	13:00:00	32.615	32.669	32.610	32.625	1530	0	11
2024.11.05	14:00:00	32.621	32.657	32.557	32.566	1467	0	11
2024.11.05	15:00:00	32.570	32.845	32.558	32.750	4237	0	14
2024.11.05	16:00:00	32.748	32.917	32.737	32.877	4720	0	14
2024.11.05	17:00:00	32.874	32.874	32.598	32.743	5287	0	14
2024.11.05	18:00:00	32.742	32.770	32.595	32.624	3411	0	14
2024.11.05	19:00:00	32.624	32.754	32.584	32.646	2328	0	13
2024.11.05	20:00:00	32.646	32.684	32.580	32.595	2164	0	15
2024.11.05	21:00:00	32.595	32.656	32.574	32.611	1473	0	14
2024.11.05	22:00:00	32.612	32.633	32.571	32.630	1243	0	15
2024.11.05	23:00:00	32.617	32.674	32.604	32.637	614	0	18
2024.11.06	01:00:00	32.644	32.715	32.633	32.694	792	0	28
2024.11.06	02:00:00	32.694	32.694	32.333	32.434	3222	0	30
2024.11.06	03:00:00	32.434	32.609	32.265	32.540	5295	0	30
2024.11.06	04:00:00	32.541	32.578	32.294	32.304	4897	0	30
2024.11.06	05:00:00	32.304	32.340	32.007	32.080	4832	0	30
2024.11.06	06:00:00	32.081	32.338	32.068	32.323	2757	0	21
2024.11.06	07:00:00	32.323	32.332	32.092	32.233	4252	0	30
2024.11.06	08:00:00	32.235	32.249	31.447	31.615	6831	0	19
2024.11.06	09:00:00	31.615	32.078	31.581	32.035	4812	0	14
2024.11.06	10:00:00	32.029	32.369	31.958	32.300	3926	0	14
2024.11.06	11:00:00	32.296	32.324	32.105	32.303	3200	0	14
2024.11.06	12:00:00	32.299	32.303	32.132	32.143	2280	0	11
2024.11.06	13:00:00	32.143	32.209	31.714	31.784	3412	0	11
2024.11.06	14:00:00	31.762	31.958	31.625	31.657	4361	0	14
2024.11.06	15:00:00	31.648	31.667	30.935	31.055	7696	0	14
2024.11.06	16:00:00	31.053	31.139	30.820	30.974	7016	0	14
2024.11.06	17:00:00	30.977	31.415	30.895	31.393	6859	0	14
2024.11.06	18:00:00	31.395	31.417	31.033	31.209	4763	0	14
2024.11.06	19:00:00	31.209	31.230	31.075	31.096	3336	0	15
2024.11.06	20:00:00	31.097	31.269	31.091	31.234	2711	0	11
2024.11.06	21:00:00	31.236	31.280	31.184	31.198	1844	0	11
2024.11.06	22:00:00	31.198	31.223	31.068	31.189	1911	0	11
2024.11.06	23:00:00	31.175	31.196	31.131	31.165	693	0	12
2024.11.07	01:00:00	31.187	31.218	31.131	31.168	630	0	19
2024.11.07	02:00:00	31.169	31.237	31.113	31.125	1071	0	19
2024.11.07	03:00:00	31.125	31.200	30.895	31.025	4617	0	30
2024.11.07	04:00:00	31.026	31.181	31.006	31.101	2928	0	24
2024.11.07	05:00:00	31.102	31.140	31.024	31.056	1839	0	23
2024.11.07	06:00:00	31.051	31.063	30.856	30.954	1256	0	21
2024.11.07	07:00:00	30.957	31.134	30.954	31.119	2031	0	24
2024.11.07	08:00:00	31.116	31.117	30.915	31.074	2687	0	19
2024.11.07	09:00:00	31.073	31.227	31.027	31.184	2240	0	11
2024.11.07	10:00:00	31.188	31.231	31.041	31.046	2429	0	11
2024.11.07	11:00:00	31.048	31.194	31.046	31.099	1979	0	11
2024.11.07	12:00:00	31.098	31.195	31.083	31.145	1805	0	7
2024.11.07	13:00:00	31.148	31.158	31.020	31.064	1529	0	11
2024.11.07	14:00:00	31.063	31.319	31.049	31.315	2324	0	11
2024.11.07	15:00:00	31.316	31.672	31.297	31.615	5731	0	14
2024.11.07	16:00:00	31.614	31.870	31.554	31.778	5481	0	14
2024.11.07	17:00:00	31.779	31.881	31.703	31.810	4823	0	14
2024.11.07	18:00:00	31.809	31.821	31.594	31.720	4053	0	14
2024.11.07	19:00:00	31.720	31.847	31.680	31.809	2230	0	11
2024.11.07	20:00:00	31.811	31.811	31.696	31.712	1991	0	11
2024.11.07	21:00:00	31.672	31.827	31.598	31.764	5734	0	15
2024.11.07	22:00:00	31.766	32.151	31.731	31.948	4012	0	15
2024.11.07	23:00:00	31.937	32.018	31.925	32.010	889	0	15
2024.11.08	01:00:00	32.024	32.050	31.988	32.003	588	0	25
2024.11.08	02:00:00	32.002	32.020	31.813	31.820	1145	0	21
2024.11.08	03:00:00	31.822	31.865	31.725	31.796	3741	0	25
2024.11.08	04:00:00	31.796	31.848	31.708	31.751	2967	0	22
2024.11.08	05:00:00	31.750	31.823	31.649	31.679	2233	0	23
2024.11.08	06:00:00	31.674	31.741	31.624	31.711	1003	0	21
2024.11.08	07:00:00	31.704	31.770	31.697	31.727	2438	0	21
2024.11.08	08:00:00	31.727	31.743	31.487	31.523	3263	0	19
2024.11.08	09:00:00	31.518	31.579	31.433	31.555	2032	0	11
2024.11.08	10:00:00	31.556	31.577	31.309	31.454	4596	0	13
2024.11.08	11:00:00	31.455	31.570	31.435	31.521	2390	0	11
2024.11.08	12:00:00	31.521	31.521	31.361	31.429	2177	0	12
2024.11.08	13:00:00	31.429	31.589	31.423	31.554	1945	0	11
2024.11.08	14:00:00	31.555	31.561	31.371	31.479	2383	0	14
2024.11.08	15:00:00	31.474	31.822	31.434	31.738	5488	0	14
2024.11.08	16:00:00	31.738	31.848	31.433	31.575	5669	0	14
2024.11.08	17:00:00	31.552	31.597	31.272	31.412	5559	0	14
2024.11.08	18:00:00	31.411	31.439	31.240	31.240	3705	0	14
2024.11.08	19:00:00	31.247	31.381	31.247	31.338	2986	0	11
2024.11.08	20:00:00	31.335	31.369	31.237	31.263	2496	0	11
2024.11.08	21:00:00	31.266	31.310	31.181	31.290	1471	0	11
2024.11.08	22:00:00	31.288	31.321	31.241	31.243	1410	0	7
2024.11.08	23:00:00	31.230	31.298	31.229	31.281	597	0	14
2024.11.11	01:00:00	31.286	31.408	31.277	31.401	836	0	22
2024.11.11	02:00:00	31.403	31.410	31.269	31.380	1006	0	21
2024.11.11	03:00:00	31.377	31.406	31.157	31.247	4139	0	27
2024.11.11	04:00:00	31.248	31.315	31.087	31.247	2846	0	23
2024.11.11	05:00:00	31.247	31.253	31.159	31.191	1549	0	19
2024.11.11	06:00:00	31.191	31.207	31.125	31.203	985	0	21
2024.11.11	07:00:00	31.201	31.319	31.172	31.245	2178	0	26
2024.11.11	08:00:00	31.243	31.374	31.216	31.373	2081	0	19
2024.11.11	09:00:00	31.372	31.385	31.166	31.194	1855	0	11
2024.11.11	10:00:00	31.197	31.359	31.189	31.295	2200	0	11
2024.11.11	11:00:00	31.295	31.360	31.237	31.338	2283	0	11
2024.11.11	12:00:00	31.337	31.563	31.294	31.320	2487	0	12
2024.11.11	13:00:00	31.323	31.386	31.277	31.303	2157	0	11
2024.11.11	14:00:00	31.306	31.325	31.139	31.147	2341	0	11
2024.11.11	15:00:00	31.148	31.148	30.600	30.665	6029	0	14
2024.11.11	16:00:00	30.666	30.772	30.528	30.603	6330	0	14
2024.11.11	17:00:00	30.608	30.650	30.442	30.461	4806	0	14
2024.11.11	18:00:00	30.462	30.568	30.415	30.547	3428	0	11
2024.11.11	19:00:00	30.545	30.583	30.488	30.520	2020	0	11
2024.11.11	20:00:00	30.515	30.623	30.487	30.613	1744	0	11
2024.11.11	21:00:00	30.614	30.645	30.589	30.633	1175	0	11
2024.11.11	22:00:00	30.632	30.738	30.632	30.684	1131	0	11
2024.11.11	23:00:00	30.670	30.732	30.666	30.669	521	0	14
2024.11.12	01:00:00	30.657	30.720	30.636	30.711	556	0	22
2024.11.12	02:00:00	30.708	30.726	30.652	30.691	810	0	21
2024.11.12	03:00:00	30.692	30.779	30.602	30.696	2980	0	22
2024.11.12	04:00:00	30.696	30.712	30.552	30.598	2769	0	25
2024.11.12	05:00:00	30.598	30.653	30.543	30.551	1694	0	21
2024.11.12	06:00:00	30.551	30.577	30.515	30.564	1061	0	22
2024.11.12	07:00:00	30.565	30.582	30.251	30.283	3348	0	22
2024.11.12	08:00:00	30.283	30.375	30.213	30.352	3607	0	19
2024.11.12	09:00:00	30.351	30.396	30.180	30.297	2980	0	12
2024.11.12	10:00:00	30.303	30.456	30.272	30.362	3210	0	14
2024.11.12	11:00:00	30.361	30.361	30.185	30.271	2670	0	11
2024.11.12	12:00:00	30.271	30.360	30.228	30.319	2324	0	11
2024.11.12	13:00:00	30.318	30.407	30.254	30.373	2219	0	11
2024.11.12	14:00:00	30.374	30.525	30.370	30.470	3129	0	14
2024.11.12	15:00:00	30.470	30.760	30.467	30.745	4612	0	14
2024.11.12	16:00:00	30.745	30.775	30.647	30.690	4788	0	14
2024.11.12	17:00:00	30.690	30.742	30.483	30.502	4483	0	14
2024.11.12	18:00:00	30.506	30.682	30.495	30.616	4023	0	14
2024.11.12	19:00:00	30.616	30.630	30.498	30.601	3231	0	11
2024.11.12	20:00:00	30.604	30.706	30.585	30.705	2488	0	11
2024.11.12	21:00:00	30.703	30.755	30.674	30.689	1562	0	12
2024.11.12	22:00:00	30.689	30.812	30.656	30.789	1559	0	11
2024.11.12	23:00:00	30.781	30.809	30.689	30.701	681	0	14
2024.11.13	01:00:00	30.666	30.692	30.630	30.682	491	0	22
2024.11.13	02:00:00	30.682	30.753	30.652	30.737	818	0	21
2024.11.13	03:00:00	30.736	30.951	30.731	30.919	3912	0	30
2024.11.13	04:00:00	30.919	31.016	30.889	30.996	2373	0	22
2024.11.13	05:00:00	30.994	31.030	30.903	30.978	1972	0	21
2024.11.13	06:00:00	30.981	31.013	30.937	30.946	938	0	21
2024.11.13	07:00:00	30.940	30.970	30.842	30.918	2038	0	21
2024.11.13	08:00:00	30.917	30.964	30.831	30.839	2022	0	19
2024.11.13	09:00:00	30.840	30.897	30.809	30.842	1498	0	11
2024.11.13	10:00:00	30.841	30.900	30.780	30.882	2384	0	11
2024.11.13	11:00:00	30.883	30.992	30.874	30.954	2165	0	11
2024.11.13	12:00:00	30.956	30.956	30.882	30.913	1463	0	11
