DATETIME,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,RSI
2019-03-21 05:00:00,15.577,15.581,15.544,15.564,307,0,10,70.10530688227577
2019-03-21 06:00:00,15.564,15.565,15.548,15.559,216,0,12,69.10571907811463
2019-03-21 07:00:00,15.559,15.563,15.533,15.547,272,0,10,66.64952304877917
2019-03-21 08:00:00,15.547,15.6,15.537,15.594,499,0,10,70.99748721990407
2019-03-21 09:00:00,15.597,15.633,15.578,15.605,792,0,9,71.92018126548288
2019-03-21 10:00:00,15.607,15.62,15.582,15.59,1064,0,10,68.71003007549331
2019-03-21 11:00:00,15.591,15.608,15.577,15.593,604,0,10,69.0079772796798
2019-03-21 12:00:00,15.595,15.619,15.556,15.556,721,0,10,61.26019043373696
2019-03-21 13:00:00,15.556,15.577,15.542,15.546,930,0,10,59.32165136639528
2019-03-21 14:00:00,15.545,15.564,15.519,15.554,1467,0,10,60.40122588917304
2019-03-21 15:00:00,15.553,15.558,15.486,15.492,1220,0,10,49.44836369434109
2019-03-21 16:00:00,15.492,15.492,15.427,15.451,1351,0,9,43.79296679986095
2019-03-21 17:00:00,15.452,15.492,15.445,15.481,1288,0,9,48.43970926224703
2019-03-21 18:00:00,15.481,15.486,15.377,15.417,1563,0,9,40.70791629854597
2019-03-21 19:00:00,15.417,15.471,15.405,15.457,672,0,9,46.45995884636355
2019-03-21 20:00:00,15.457,15.474,15.441,15.467,911,0,10,47.82275596028185
2019-03-21 21:00:00,15.469,15.471,15.443,15.465,477,0,9,47.562004151326036
2019-03-21 22:00:00,15.465,15.467,15.43,15.431,220,0,12,43.24518283935042
2019-03-22 00:00:00,15.431,15.471,15.431,15.468,233,0,10,48.701687095593364
2019-03-22 01:00:00,15.468,15.47,15.448,15.454,244,0,10,46.8656664450541
2019-03-22 02:00:00,15.454,15.468,15.428,15.464,398,0,9,48.363109396398684
2019-03-22 03:00:00,15.463,15.492,15.44,15.478,535,0,11,50.46774013895469
2019-03-22 04:00:00,15.487,15.49,15.454,15.473,448,0,10,49.68880546703873
2019-03-22 05:00:00,15.474,15.475,15.462,15.475,244,0,11,50.02109646510938
2019-03-22 06:00:00,15.475,15.48,15.458,15.468,208,0,11,48.806084260390584
2019-03-22 07:00:00,15.468,15.487,15.457,15.482,301,0,10,51.35123735499552
2019-03-22 08:00:00,15.482,15.524,15.473,15.52,377,0,10,57.523998017267296
2019-03-22 09:00:00,15.52,15.545,15.516,15.535,770,0,9,59.697841597474564
2019-03-22 10:00:00,15.536,15.54,15.45,15.481,1831,0,9,49.814047806476694
2019-03-22 11:00:00,15.48,15.526,15.47,15.511,1270,0,10,54.33718637759799
2019-03-22 12:00:00,15.511,15.517,15.456,15.478,993,0,10,49.09543731915532
2019-03-22 13:00:00,15.478,15.493,15.44,15.463,797,0,10,46.88161069538776
2019-03-22 14:00:00,15.464,15.464,15.392,15.415,1664,0,9,40.57626121806315
2019-03-22 15:00:00,15.415,15.454,15.361,15.437,1936,0,9,44.27555255950077
2019-03-22 16:00:00,15.437,15.451,15.375,15.393,1702,0,9,39.04084471877003
2019-03-22 17:00:00,15.393,15.406,15.366,15.399,1409,0,9,40.081183862013056
2019-03-22 18:00:00,15.398,15.409,15.37,15.402,664,0,10,40.62679245103398
2019-03-22 19:00:00,15.402,15.413,15.387,15.406,500,0,10,41.39307742860663
2019-03-22 20:00:00,15.404,15.419,15.381,15.414,405,0,11,42.978173548814105
2019-03-22 21:00:00,15.414,15.422,15.402,15.412,420,0,10,42.66748274463879
2019-03-22 22:00:00,15.412,15.438,15.358,15.372,248,0,9,36.919093685631736
2019-03-25 00:00:00,15.4,15.453,15.4,15.409,276,0,12,44.383256513875516
2019-03-25 01:00:00,15.409,15.412,15.39,15.406,284,0,12,43.92937507848075
2019-03-25 02:00:00,15.402,15.415,15.382,15.409,535,0,10,44.540157557152995
2019-03-25 03:00:00,15.409,15.437,15.401,15.433,737,0,9,49.298409436834795
2019-03-25 04:00:00,15.432,15.465,15.422,15.444,487,0,9,51.35829781619855
2019-03-25 05:00:00,15.443,15.456,15.435,15.455,335,0,12,53.397300787882465
2019-03-25 06:00:00,15.452,15.469,15.437,15.444,337,0,12,51.09088702679843
2019-03-25 07:00:00,15.445,15.474,15.444,15.461,453,0,11,54.37107740381869
2019-03-25 08:00:00,15.452,15.47,15.432,15.446,540,0,11,51.113661042187445
2019-03-25 09:00:00,15.446,15.514,15.441,15.5,616,0,10,60.32821401499488
2019-03-25 10:00:00,15.5,15.51,15.481,15.495,741,0,10,59.21524967614469
2019-03-25 11:00:00,15.495,15.514,15.486,15.499,723,0,10,59.853343922378656
2019-03-25 12:00:00,15.499,15.524,15.488,15.499,589,0,11,59.853343922378656
2019-03-25 13:00:00,15.499,15.535,15.493,15.526,535,0,10,64.23392248578872
2019-03-25 14:00:00,15.525,15.547,15.508,15.532,742,0,10,65.14410911834536
2019-03-25 15:00:00,15.532,15.543,15.488,15.533,1113,0,11,65.30259463226301
2019-03-25 16:00:00,15.533,15.551,15.514,15.545,548,0,9,67.22825160455264
2019-03-25 17:00:00,15.545,15.576,15.531,15.557,468,0,9,69.07647957848133
2019-03-25 18:00:00,15.558,15.569,15.543,15.559,578,0,9,69.38636720023538
2019-03-25 19:00:00,15.558,15.566,15.536,15.563,526,0,9,70.03316838418347
2019-03-25 20:00:00,15.563,15.579,15.531,15.537,702,0,10,61.01007347421834
2019-03-25 21:00:00,15.537,15.538,15.516,15.532,497,0,9,59.42445642005958
2019-03-25 22:00:00,15.534,15.537,15.514,15.526,188,0,10,57.493461434137004
2019-03-26 00:00:00,15.517,15.542,15.51,15.536,354,0,10,59.835997809440485
2019-03-26 01:00:00,15.527,15.548,15.523,15.529,268,0,11,57.4492966595071
2019-03-26 02:00:00,15.529,15.53,15.496,15.517,311,0,10,53.508988943006855
2019-03-26 03:00:00,15.52,15.555,15.511,15.543,788,0,9,59.92284351780335
2019-03-26 04:00:00,15.543,15.551,15.524,15.533,684,0,9,56.6837744106075
2019-03-26 05:00:00,15.534,15.547,15.523,15.538,555,0,9,57.90887848880261
2019-03-26 06:00:00,15.528,15.544,15.519,15.529,312,0,11,54.89903260284007
2019-03-26 07:00:00,15.531,15.532,15.475,15.491,702,0,10,44.404719717591774
2019-03-26 08:00:00,15.493,15.503,15.464,15.476,582,0,10,41.067534627279834
2019-03-26 09:00:00,15.475,15.479,15.448,15.464,824,0,10,38.570194687606644
2019-03-26 10:00:00,15.464,15.489,15.455,15.464,665,0,11,38.570194687606644
2019-03-26 11:00:00,15.465,15.495,15.45,15.452,805,0,10,36.0292040467581
2019-03-26 12:00:00,15.453,15.464,15.433,15.455,690,0,11,37.14406881484598
2019-03-26 13:00:00,15.454,15.47,15.414,15.435,639,0,10,33.013368391622286
2019-03-26 14:00:00,15.433,15.477,15.422,15.465,1381,0,10,43.21448546161661
2019-03-26 15:00:00,15.465,15.517,15.402,15.412,1193,0,10,33.50652014768703
2019-03-26 16:00:00,15.414,15.45,15.389,15.437,1021,0,10,40.317290307761326
2019-03-26 17:00:00,15.446,15.467,15.416,15.437,685,0,9,40.317290307761326
2019-03-26 18:00:00,15.437,15.443,15.411,15.439,424,0,9,40.879136299095705
2019-03-26 19:00:00,15.439,15.448,15.405,15.424,562,0,10,37.9905194968814
2019-03-26 20:00:00,15.423,15.44,15.415,15.431,460,0,10,40.11710322634454
2019-03-26 21:00:00,15.432,15.442,15.42,15.431,366,0,9,40.11710322634454
2019-03-26 22:00:00,15.431,15.438,15.384,15.384,174,0,10,31.661800112379133
2019-03-27 00:00:00,15.416,15.433,15.408,15.423,162,0,12,42.492899034211334
2019-03-27 01:00:00,15.415,15.44,15.415,15.433,179,0,11,44.90417945268244
2019-03-27 02:00:00,15.432,15.46,15.429,15.459,346,0,12,50.69303302860148
2019-03-27 03:00:00,15.46,15.475,15.428,15.455,676,0,11,49.82567495298428
2019-03-27 04:00:00,15.457,15.459,15.428,15.433,352,0,11,45.240797090089366
2019-03-27 05:00:00,15.423,15.442,15.412,15.428,214,0,10,44.244327194628966
2019-03-27 06:00:00,15.43,15.441,15.396,15.406,214,0,11,40.06299469532943
2019-03-27 07:00:00,15.406,15.432,15.392,15.416,400,0,11,42.71316591396233
2019-03-27 08:00:00,15.413,15.428,15.403,15.419,651,0,10,43.51999135805183
2019-03-27 09:00:00,15.419,15.424,15.345,15.368,847,0,9,34.59885634533614
2019-03-27 10:00:00,15.37,15.401,15.36,15.387,1000,0,11,39.56889699696916
2019-03-27 11:00:00,15.387,15.45,15.385,15.442,712,0,10,51.14316856180311
2019-03-27 12:00:00,15.442,15.46,15.426,15.442,650,0,11,51.14316856180312
2019-03-27 13:00:00,15.444,15.465,15.411,15.42,682,0,9,46.96984875475735
2019-03-27 14:00:00,15.419,15.42,15.353,15.373,1421,0,9,39.545606472379575
2019-03-27 15:00:00,15.373,15.397,15.277,15.309,1840,0,11,32.1041082134873
2019-03-27 16:00:00,15.308,15.329,15.279,15.301,998,0,12,31.310962006307008
2019-03-27 17:00:00,15.287,15.324,15.268,15.309,1112,0,12,33.09113012542877
2019-03-27 18:00:00,15.309,15.32,15.286,15.315,385,0,12,34.462978866940226
2019-03-27 19:00:00,15.315,15.329,15.277,15.279,727,0,11,30.431357038551415
2019-03-27 20:00:00,15.28,15.294,15.262,15.283,392,0,12,31.39174241385081
2019-03-27 21:00:00,15.283,15.283,15.253,15.276,312,0,11,30.595737650656467
2019-03-27 22:00:00,15.276,15.287,15.263,15.267,224,0,13,29.557961060302564
2019-03-28 00:00:00,15.274,15.294,15.265,15.278,256,0,13,32.56847592736002
2019-03-28 01:00:00,15.278,15.28,15.256,15.274,278,0,13,32.03237083648185
2019-03-28 02:00:00,15.273,15.299,15.266,15.29,479,0,12,36.532728188851614
2019-03-28 03:00:00,15.29,15.296,15.255,15.257,681,0,12,31.848740150350597
2019-03-28 04:00:00,15.257,15.291,15.239,15.29,574,0,11,40.11713027548211
2019-03-28 05:00:00,15.29,15.301,15.27,15.281,310,0,13,38.73679677280791
2019-03-28 06:00:00,15.281,15.301,15.276,15.297,338,0,13,42.52305314655002
2019-03-28 07:00:00,15.297,15.316,15.287,15.309,405,0,13,45.25576987932431
2019-03-28 08:00:00,15.309,15.33,15.292,15.301,602,0,12,43.76197401173982
2019-03-28 09:00:00,15.301,15.319,15.266,15.27,683,0,12,38.46380368590103
2019-03-28 10:00:00,15.27,15.285,15.243,15.255,954,0,13,36.18122119409633
2019-03-28 11:00:00,15.254,15.269,15.243,15.252,820,0,13,35.72459975006589
2019-03-28 12:00:00,15.252,15.257,15.225,15.233,484,0,12,32.893229726535566
2019-03-28 13:00:00,15.233,15.236,15.166,15.171,934,0,11,25.727639464269775
2019-03-28 14:00:00,15.168,15.221,15.148,15.152,1857,0,12,24.00203923790286
2019-03-28 15:00:00,15.151,15.161,15.047,15.058,2347,0,12,17.68295627721043
2019-03-28 16:00:00,15.061,15.1,15.043,15.099,1203,0,12,26.74235836535626
2019-03-28 17:00:00,15.095,15.109,15.047,15.064,729,0,11,24.285265877953176
2019-03-28 18:00:00,15.064,15.065,14.969,14.997,1077,0,11,20.41783222255182
2019-03-28 19:00:00,14.997,15.014,14.966,14.995,957,0,11,20.313837366718822
2019-03-28 20:00:00,14.996,15.029,14.994,15.024,410,0,13,26.18469226494145
2019-03-28 21:00:00,15.024,15.029,14.989,15.0,364,0,11,24.57128422778774
2019-03-28 22:00:00,15.0,15.012,14.99,14.992,239,0,13,24.03955971767528
2019-03-29 00:00:00,14.992,15.028,14.984,15.026,259,0,13,30.885048242699753
2019-03-29 01:00:00,15.026,15.032,15.006,15.032,340,0,13,32.048828376858964
2019-03-29 02:00:00,15.032,15.05,15.022,15.045,503,0,12,34.61766305255834
2019-03-29 03:00:00,15.045,15.045,15.009,15.029,699,0,13,32.9658358597842
2019-03-29 04:00:00,15.028,15.036,15.013,15.032,619,0,11,33.60554802673429
2019-03-29 05:00:00,15.032,15.037,14.997,15.013,469,0,11,31.551878038494348
2019-03-29 06:00:00,15.014,15.026,14.993,15.01,391,0,11,31.227383339776544
2019-03-29 07:00:00,15.009,15.029,14.996,15.0,604,0,12,30.115557588165558
2019-03-29 08:00:00,15.011,15.016,14.975,14.992,707,0,11,29.21927443774624
2019-03-29 09:00:00,14.992,15.017,14.985,15.001,678,0,11,31.68260572363207
2019-03-29 10:00:00,15.004,15.045,14.994,15.034,824,0,12,39.93676167261208
2019-03-29 11:00:00,15.034,15.088,15.033,15.073,776,0,11,47.941839284283105
2019-03-29 12:00:00,15.073,15.089,15.061,15.068,737,0,12,47.07559045650533
2019-03-29 13:00:00,15.068,15.106,15.066,15.09,763,0,11,51.24951212451061
2019-03-29 14:00:00,15.088,15.164,15.084,15.151,1452,0,11,60.54170863879871
2019-03-29 15:00:00,15.151,15.2,15.141,15.195,999,0,11,65.63055626946637
2019-03-29 16:00:00,15.195,15.195,15.14,15.156,1328,0,12,58.43667474541435
2019-03-29 17:00:00,15.15,15.157,15.118,15.146,846,0,11,56.71990225321436
2019-03-29 18:00:00,15.146,15.165,15.128,15.135,658,0,11,54.81232199261768
2019-03-29 19:00:00,15.137,15.142,15.098,15.129,623,0,11,53.750448722249345
2019-03-29 20:00:00,15.129,15.135,15.108,15.124,396,0,12,52.83191671829412
2019-03-29 21:00:00,15.12,15.132,15.102,15.118,321,0,11,51.69038522698949
2019-03-29 22:00:00,15.12,15.132,15.08,15.122,286,0,13,52.42834588043582
2019-04-01 01:00:00,15.109,15.154,15.108,15.144,324,0,12,56.37544485486558
2019-04-01 02:00:00,15.144,15.144,15.123,15.134,266,0,12,54.175096416293314
2019-04-01 03:00:00,15.132,15.134,15.089,15.115,235,0,12,50.16854032568706
2019-04-01 04:00:00,15.115,15.16,15.11,15.153,816,0,12,57.015504386081986
2019-04-01 05:00:00,15.153,15.169,15.135,15.158,865,0,12,57.83642833074475
2019-04-01 06:00:00,15.158,15.172,15.15,15.159,545,0,12,58.009155389392475
2019-04-01 07:00:00,15.159,15.163,15.137,15.148,251,0,13,55.32432722715731
2019-04-01 08:00:00,15.148,15.161,15.132,15.154,292,0,13,56.50678254105238
2019-04-01 09:00:00,15.154,15.154,15.081,15.094,666,0,12,43.972949249924376
2019-04-01 10:00:00,15.093,15.113,15.067,15.098,513,0,13,44.85118864656018
2019-04-01 11:00:00,15.098,15.119,15.08,15.091,567,0,13,43.564220399697824
2019-04-01 12:00:00,15.091,15.118,15.076,15.099,586,0,12,45.48931529372179
2019-04-01 13:00:00,15.097,15.103,15.05,15.068,559,0,11,39.820860994515165
2019-04-01 14:00:00,15.068,15.094,15.051,15.07,509,0,12,40.33740859402592
2019-04-01 15:00:00,15.07,15.194,15.066,15.181,1600,0,11,60.567454163171504
2019-04-01 16:00:00,15.181,15.211,15.163,15.178,1338,0,11,59.97554925459205
2019-04-01 17:00:00,15.174,15.176,15.12,15.162,1676,0,11,56.788029862699254
2019-04-01 18:00:00,15.163,15.18,15.13,15.144,500,0,12,53.3526720174995
2019-04-01 19:00:00,15.144,15.144,15.089,15.095,678,0,11,45.31601946235691
2019-04-01 20:00:00,15.094,15.131,15.087,15.115,776,0,12,48.711913377188196
2019-04-01 21:00:00,15.114,15.119,15.078,15.09,557,0,13,44.953918011224864
2019-04-01 22:00:00,15.089,15.105,15.084,15.09,387,0,12,44.95391801122486
2019-04-01 23:00:00,15.089,15.098,15.078,15.086,285,0,13,44.31945715468682
2019-04-02 01:00:00,15.086,15.109,15.074,15.107,205,0,13,48.43420291217358
2019-04-02 02:00:00,15.107,15.109,15.077,15.08,238,0,12,43.93834673218559
2019-04-02 03:00:00,15.09,15.108,15.08,15.098,261,0,13,47.44102739400139
2019-04-02 04:00:00,15.103,15.109,15.074,15.104,378,0,12,48.59398155232437
2019-04-02 05:00:00,15.104,15.112,15.062,15.073,415,0,13,43.3079697951568
2019-04-02 06:00:00,15.073,15.084,15.054,15.075,569,0,13,43.73322598294415
2019-04-02 07:00:00,15.074,15.074,15.029,15.049,333,0,13,39.57699666291511
2019-04-02 08:00:00,15.049,15.093,15.039,15.083,406,0,12,46.709297963818706
2019-04-02 09:00:00,15.083,15.097,15.049,15.056,637,0,11,42.426441579035085
2019-04-02 10:00:00,15.045,15.054,15.01,15.022,720,0,12,37.73434614342116
2019-04-02 11:00:00,15.022,15.042,15.001,15.017,471,0,12,37.08481185839409
2019-04-02 12:00:00,15.018,15.051,15.008,15.043,439,0,13,42.61629813558577
2019-04-02 13:00:00,15.043,15.054,15.011,15.022,354,0,13,39.58876487995956
2019-04-02 14:00:00,15.021,15.058,14.989,15.018,748,0,12,39.02013800572474
2019-04-02 15:00:00,15.016,15.028,14.935,14.957,1157,0,11,31.57249489003664
2019-04-02 16:00:00,14.963,15.053,14.96,15.05,1034,0,12,47.89959205048571
2019-04-02 17:00:00,15.048,15.07,15.038,15.05,1002,0,12,47.8995920504857
2019-04-02 18:00:00,15.052,15.081,15.038,15.061,685,0,11,49.55083640265799
2019-04-02 19:00:00,15.061,15.077,15.044,15.065,519,0,12,50.16930711274018
2019-04-02 20:00:00,15.065,15.098,15.065,15.077,720,0,11,52.06775581935915
2019-04-02 21:00:00,15.076,15.097,15.064,15.086,389,0,12,53.4986689617955
2019-04-02 22:00:00,15.086,15.103,15.073,15.101,310,0,12,55.86358639752702
2019-04-02 23:00:00,15.101,15.112,15.089,15.104,241,0,13,56.3418099977847
2019-04-03 01:00:00,15.104,15.117,15.084,15.105,263,0,15,56.51096201968211
2019-04-03 02:00:00,15.116,15.117,15.097,15.097,245,0,13,54.68555888475144
2019-04-03 03:00:00,15.095,15.136,15.091,15.121,518,0,13,58.96767246327577
2019-04-03 04:00:00,15.121,15.16,15.106,15.148,546,0,13,63.18278952593437
2019-04-03 05:00:00,15.147,15.156,15.123,15.149,334,0,12,63.33302741079812
2019-04-03 06:00:00,15.148,15.167,15.135,15.164,312,0,14,65.60057155011758
2019-04-03 07:00:00,15.164,15.178,15.15,15.169,322,0,12,66.34763874609996
2019-04-03 08:00:00,15.169,15.183,15.157,15.172,361,0,13,66.81334054191397
2019-04-03 09:00:00,15.17,15.188,15.151,15.165,513,0,12,64.56805518303061
2019-04-03 10:00:00,15.168,15.18,15.135,15.172,779,0,13,65.80556450769768
2019-04-03 11:00:00,15.172,15.19,15.166,15.171,486,0,12,65.45386204504615
2019-04-03 12:00:00,15.173,15.192,15.156,15.165,416,0,13,63.26892377759103
2019-04-03 13:00:00,15.165,15.166,15.142,15.156,374,0,13,60.031786587992464
2019-04-03 14:00:00,15.156,15.173,15.123,15.139,360,0,12,54.37274350454491
2019-04-03 15:00:00,15.138,15.138,15.058,15.072,1475,0,12,38.83480430844035
2019-04-03 16:00:00,15.067,15.079,15.032,15.051,1594,0,11,35.4183926562101
2019-04-03 17:00:00,15.052,15.115,15.049,15.112,1384,0,12,49.35559914976951
2019-04-03 18:00:00,15.112,15.138,15.09,15.103,822,0,12,47.719316020208204
2019-04-03 19:00:00,15.103,15.161,15.1,15.138,526,0,12,54.09326584507734
2019-04-03 20:00:00,15.138,15.142,15.098,15.121,381,0,12,50.85041171531049
2019-04-03 21:00:00,15.122,15.131,15.107,15.12,409,0,11,50.65802802413468
2019-04-03 22:00:00,15.117,15.128,15.103,15.12,385,0,11,50.658028024134694
2019-04-03 23:00:00,15.122,15.14,15.108,15.111,240,0,12,48.733546810273396
2019-04-04 01:00:00,15.115,15.145,15.104,15.141,258,0,12,54.885898297866284
2019-04-04 02:00:00,15.141,15.149,15.122,15.134,238,0,12,53.27922622698657
2019-04-04 03:00:00,15.146,15.153,15.134,15.15,332,0,14,56.419485096403676
2019-04-04 04:00:00,15.15,15.15,15.107,15.128,312,0,12,51.312485137844
2019-04-04 05:00:00,15.128,15.135,15.113,15.12,309,0,13,49.555841837285094
2019-04-04 06:00:00,15.12,15.143,15.111,15.134,324,0,13,52.61316250920752
2019-04-04 07:00:00,15.134,15.153,15.13,15.136,307,0,13,53.05093024385441
2019-04-04 08:00:00,15.136,15.15,15.118,15.143,329,0,14,54.63072472753624
2019-04-04 09:00:00,15.144,15.154,15.116,15.144,426,0,12,54.86438217942489
2019-04-04 10:00:00,15.144,15.144,15.118,15.139,423,0,13,53.38396767679152
2019-04-04 11:00:00,15.141,15.141,15.072,15.084,557,0,13,40.4532275455956
2019-04-04 12:00:00,15.084,15.089,15.055,15.072,405,0,13,38.27486841131887
2019-04-04 13:00:00,15.072,15.086,15.058,15.076,403,0,13,39.44540987264017
2019-04-04 14:00:00,15.077,15.079,15.026,15.036,672,0,12,32.75583991072135
2019-04-04 15:00:00,15.038,15.04,14.924,15.001,2216,0,12,28.2425039581191
2019-04-04 16:00:00,15.0,15.001,14.896,14.96,1645,0,11,24.060256954834667
2019-04-04 17:00:00,14.961,15.081,14.96,15.065,1703,0,11,46.08123278053751
2019-04-04 18:00:00,15.067,15.1,15.053,15.08,902,0,12,48.383941056719614
2019-04-04 19:00:00,15.08,15.1,15.063,15.095,471,0,12,50.653492704009764
2019-04-04 20:00:00,15.096,15.141,15.077,15.124,415,0,12,54.792159064277065
2019-04-04 21:00:00,15.127,15.16,15.122,15.155,367,0,12,58.772659680726
2019-04-04 22:00:00,15.162,15.174,15.135,15.153,371,0,12,58.4153016565858
2019-04-04 23:00:00,15.153,15.157,15.124,15.13,187,0,13,54.3245172392645
2019-04-05 01:00:00,15.13,15.161,15.105,15.148,365,0,13,56.870103053602406
2019-04-05 02:00:00,15.147,15.159,15.133,15.146,398,0,12,56.49336092904813
2019-04-05 03:00:00,15.146,15.152,15.12,15.131,419,0,12,53.62412454642441
2019-04-05 04:00:00,15.131,15.135,15.113,15.124,279,0,13,52.28945276775608
2019-04-05 05:00:00,15.124,15.127,15.109,15.119,289,0,13,51.30714237958399
2019-04-05 06:00:00,15.119,15.12,15.089,15.097,409,0,13,47.11326966554175
2019-04-05 07:00:00,15.097,15.13,15.087,15.119,413,0,12,51.39213526699944
2019-04-05 08:00:00,15.128,15.144,15.116,15.133,398,0,13,53.945673703626476
2019-04-05 09:00:00,15.133,15.137,15.104,15.136,522,0,12,54.49730748495028
2019-04-05 10:00:00,15.137,15.185,15.129,15.165,716,0,12,59.54211935955913
2019-04-05 11:00:00,15.165,15.175,15.138,15.154,631,0,13,56.96238257217282
2019-04-05 12:00:00,15.152,15.176,15.129,15.17,579,0,12,59.69761263774388
2019-04-05 13:00:00,15.17,15.201,15.158,15.186,379,0,12,62.27933571381726
2019-04-05 14:00:00,15.186,15.198,15.092,15.117,720,0,12,47.9993434495527
2019-04-05 15:00:00,15.114,15.179,15.066,15.176,2551,0,11,57.064720966910954
2019-04-05 16:00:00,15.177,15.206,15.07,15.092,1872,0,11,45.02879843995267
2019-04-05 17:00:00,15.092,15.179,15.08,15.163,1296,0,12,53.88277894136464
2019-04-05 18:00:00,15.163,15.182,15.111,15.129,750,0,12,49.75035589509367
2019-04-05 19:00:00,15.129,15.141,15.104,15.109,550,0,12,47.445288423513
2019-04-05 20:00:00,15.106,15.137,15.088,15.1,556,0,12,46.403368939633594
2019-04-05 21:00:00,15.1,15.107,15.086,15.099,289,0,12,46.28175228978316
2019-04-05 22:00:00,15.099,15.103,15.082,15.101,280,0,12,46.58328565455754
2019-04-05 23:00:00,15.103,15.103,15.077,15.091,246,0,13,45.216607662883646
2019-04-08 01:00:00,15.108,15.143,15.105,15.139,240,0,11,52.430801948311014
2019-04-08 02:00:00,15.139,15.142,15.106,15.115,175,0,12,48.95921500547878
2019-04-08 03:00:00,15.114,15.151,15.108,15.144,639,0,12,53.00810471398122
2019-04-08 04:00:00,15.148,15.186,15.139,15.175,681,0,12,56.940324080848114
2019-04-08 05:00:00,15.179,15.18,15.153,15.165,539,0,13,55.33185399539753
2019-04-08 06:00:00,15.165,15.17,15.138,15.15,289,0,13,52.91714180404842
2019-04-08 07:00:00,15.148,15.156,15.123,15.132,347,0,13,50.09209727800843
2019-04-08 08:00:00,15.132,15.141,15.115,15.125,278,0,13,48.996615351001324
2019-04-08 09:00:00,15.139,15.158,15.117,15.146,537,0,11,52.362439725366706
2019-04-08 10:00:00,15.146,15.156,15.131,15.151,607,0,13,53.15510550917513
2019-04-08 11:00:00,15.152,15.162,15.133,15.155,518,0,13,53.8171632633065
2019-04-08 12:00:00,15.152,15.165,15.125,15.131,564,0,13,49.31379017636573
2019-04-08 13:00:00,15.13,15.147,15.11,15.142,528,0,13,51.324252249254734
2019-04-08 14:00:00,15.142,15.174,15.131,15.172,550,0,13,56.40320197598864
2019-04-08 15:00:00,15.172,15.297,15.161,15.288,1163,0,11,69.60821657820169
2019-04-08 16:00:00,15.288,15.291,15.22,15.22,1054,0,12,58.43468185548706
2019-04-08 17:00:00,15.22,15.244,15.211,15.227,837,0,11,59.161414350476484
2019-04-08 18:00:00,15.227,15.23,15.19,15.216,761,0,11,57.461223524911276
2019-04-08 19:00:00,15.217,15.249,15.21,15.237,432,0,11,59.83437233253432
2019-04-08 20:00:00,15.237,15.247,15.225,15.242,405,0,12,60.40082227620124
2019-04-08 21:00:00,15.242,15.252,15.226,15.241,270,0,12,60.21790811762393
2019-04-08 22:00:00,15.241,15.251,15.224,15.248,260,0,11,61.10582389342621
2019-04-08 23:00:00,15.248,15.254,15.227,15.23,220,0,12,57.548855580943204
2019-04-09 01:00:00,15.23,15.254,15.211,15.249,202,0,12,60.183524144286835
2019-04-09 02:00:00,15.249,15.249,15.226,15.24,192,0,12,58.33659079207126
2019-04-09 03:00:00,15.239,15.257,15.222,15.252,283,0,12,60.09501704315553
2019-04-09 04:00:00,15.252,15.263,15.23,15.238,560,0,12,57.068803340644614
2019-04-09 05:00:00,15.238,15.251,15.217,15.237,425,0,12,56.84859310603424
2019-04-09 06:00:00,15.238,15.269,15.237,15.259,348,0,12,60.46309736607818
2019-04-09 07:00:00,15.259,15.264,15.242,15.242,255,0,13,56.52314455778645
2019-04-09 08:00:00,15.254,15.261,15.234,15.234,246,0,13,54.71621015464084
2019-04-09 09:00:00,15.234,15.246,15.207,15.229,414,0,12,53.56368290386102
2019-04-09 10:00:00,15.224,15.267,15.209,15.246,775,0,12,56.88867178615041
2019-04-09 11:00:00,15.246,15.28,15.246,15.27,885,0,12,61.12113340794292
2019-04-09 12:00:00,15.268,15.283,15.251,15.275,643,0,12,61.95904176066569
2019-04-09 13:00:00,15.274,15.295,15.264,15.271,503,0,13,60.829577752419006
2019-04-09 14:00:00,15.271,15.284,15.251,15.266,563,0,13,59.37261457976256
2019-04-09 15:00:00,15.266,15.339,15.266,15.292,1107,0,11,64.17744786023471
2019-04-09 16:00:00,15.293,15.306,15.255,15.273,1196,0,12,58.71285760234174
2019-04-09 17:00:00,15.274,15.3,15.253,15.267,697,0,12,57.060540585461894
2019-04-09 18:00:00,15.267,15.291,15.258,15.291,615,0,11,61.703204707038736
2019-04-09 19:00:00,15.291,15.297,15.25,15.25,328,0,11,51.465861995918296
2019-04-09 20:00:00,15.25,15.263,15.213,15.227,412,0,12,46.77726397164233
2019-04-09 21:00:00,15.227,15.239,15.211,15.217,314,0,13,44.86356181357448
2019-04-09 22:00:00,15.219,15.227,15.198,15.214,319,0,12,44.27831832983979
2019-04-09 23:00:00,15.218,15.223,15.197,15.2,248,0,13,41.55406308461037
2019-04-10 01:00:00,15.213,15.224,15.194,15.224,268,0,14,47.5155576712403
2019-04-10 02:00:00,15.224,15.226,15.201,15.217,309,0,13,46.04048900295265
2019-04-10 03:00:00,15.216,15.225,15.2,15.208,320,0,12,44.14304969149418
2019-04-10 04:00:00,15.208,15.209,15.168,15.177,595,0,12,38.28959095665246
2019-04-10 05:00:00,15.178,15.184,15.137,15.163,573,0,13,35.969848048539305
2019-04-10 06:00:00,15.163,15.184,15.151,15.173,349,0,11,38.82098611810294
